P,S,T,
M,a,x, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,e,a,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,i,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
8,7,V,A,
1982-5-13,84,70,55,
1982-5-14,78,68,59,
1982-5-15,77,62,48,
1982-5-16,79,66,54,
1982-5-17,82,68,55,
1982-5-18,80,68,55,
1982-5-19,84,72,61,
1982-5-20,84,74,63,
1982-5-21,73,68,63,
1982-5-22,70,67,64,
1982-5-23,64,62,61,
1982-5-24,69,64,60,
1982-5-25,73,68,63,
1982-5-26,75,70,66,
1982-5-27,75,70,66,
1982-5-28,80,74,68,
1982-5-29,84,75,66,
1982-5-30,84,75,66,
1982-5-31,84,77,69,
1982-6-1,82,73,64,
1982-6-2,78,70,63,
1982-6-3,75,67,59,
1982-6-4,63,62,60,
1982-6-5,75,68,61,
1982-6-6,72,67,62,
1982-6-7,75,68,60,
1982-6-8,80,68,57,
1982-6-9,80,72,64,
1982-6-10,69,66,64,
1982-6-11,73,68,64,
1982-6-12,64,62,59,
1982-6-13,73,66,59,
1982-6-14,79,70,61,
1982-6-15,82,70,57,
1982-6-16,86,78,71,
1982-6-17,79,74,69,
1982-6-18,75,70,66,
1982-6-19,84,74,63,
1982-6-20,79,72,64,
1982-6-21,82,74,66,
1982-6-22,75,70,64,
1982-6-23,78,71,64,
1982-6-24,75,66,57,
1982-6-25,82,72,61,
1982-6-26,86,77,68,
1982-6-27,84,75,66,
1982-6-28,86,78,70,
1982-6-29,84,78,72,
1982-6-30,84,76,69,
1982-7-1,78,68,59,
1982-7-2,80,68,57,
1982-7-3,87,76,66,
1982-7-4,75,70,64,
1982-7-5,75,70,64,
1982-7-6,81,70,59,
1982-7-7,87,74,62,
1982-7-8,89,81,73,
1982-7-9,84,77,70,
1982-7-10,84,77,70,
1982-7-11,82,77,72,
1982-7-12,86,78,70,
1982-7-13,84,77,70,
1982-7-14,77,74,71,
1982-7-15,82,76,69,
1982-7-16,87,78,69,
1982-7-17,90,80,70,
1982-7-18,91,81,71,
1982-7-19,90,80,70,
1982-7-20,88,80,72,
1982-7-21,84,76,68,
1982-7-22,89,78,66,
1982-7-23,84,78,71,
1982-7-24,84,77,70,
1982-7-25,87,76,66,
1982-7-26,89,80,70,
1982-7-27,88,80,72,
1982-7-28,89,80,71,
1982-7-29,81,72,64,
1982-7-30,73,70,66,
1982-7-31,78,74,70,
1982-8-1,84,75,66,
1982-8-2,84,74,64,
1982-8-3,82,74,66,
1982-8-4,84,75,66,
1982-8-5,84,78,72,
1982-8-6,73,72,72,
1982-8-7,75,72,70,
1982-8-8,84,78,71,
1982-8-9,82,76,71,
1982-8-10,86,78,69,
1982-8-11,81,72,64,
1982-8-12,75,68,61,
1982-8-13,75,72,69,
1982-8-14,79,70,62,
1982-8-15,80,73,66,
1982-8-16,78,73,68,
1982-8-17,84,75,66,
1982-8-18,79,70,61,
1982-8-19,82,71,60,
1982-8-20,86,76,66,
1982-8-21,82,75,68,
1982-8-22,75,68,60,
1982-8-23,82,72,62,
1982-8-24,84,75,66,
1982-8-25,88,79,69,
1982-8-26,78,68,57,
1982-8-27,75,65,55,
1982-8-28,80,71,62,
1982-8-29,69,60,50,
1982-8-30,71,62,53,
1982-8-31,79,70,62,
1982-9-1,80,74,68,
1982-9-2,88,79,70,
1982-9-3,84,76,68,
1982-9-4,77,66,55,
1982-9-5,75,64,53,
1982-9-6,80,66,53,
1982-9-7,81,70,59,
1982-9-8,77,72,66,
1982-9-9,75,70,64,
1982-9-10,79,68,57,
1982-9-11,82,70,57,
1982-9-12,84,72,60,
1982-9-13,84,73,62,
1982-9-14,80,72,64,
1982-9-15,82,76,70,
1982-9-16,84,75,66,
1982-9-17,78,68,57,
1982-9-18,84,70,55,
1982-9-19,69,63,57,
1982-9-20,71,66,60,
1982-9-21,68,60,53,
1982-9-22,69,62,55,
1982-9-23,70,59,48,
1982-9-24,72,58,44,
1982-9-25,73,60,48,
1982-9-26,63,59,57,
1982-9-27,75,65,55,
1982-9-28,75,66,57,
1982-9-29,73,63,53,
1982-9-30,71,66,57,
1982-10-1,77,64,50,
1982-10-2,75,66,57,
1982-10-3,81,70,60,
1982-10-4,78,70,63,
1982-10-5,75,69,63,
1982-10-6,80,72,64,
1982-10-7,79,70,60,
1982-10-8,78,68,59,
1982-10-9,73,66,60,
1982-10-10,64,60,55,
1982-10-11,57,56,54,
1982-10-12,60,58,55,
1982-10-13,62,60,57,
1982-10-14,69,60,51,
1982-10-15,72,60,48,
1982-10-16,57,47,37,
1982-10-17,60,48,36,
1982-10-18,61,48,35,
1982-10-19,72,59,46,
1982-10-20,73,64,55,
1982-10-21,66,57,46,
1982-10-22,55,46,37,
1982-10-23,52,43,34,
1982-10-24,50,46,43,
1982-10-25,54,46,37,
1982-10-26,68,56,45,
1982-10-27,69,54,39,
1982-10-28,69,53,37,
1982-10-29,72,58,43,
1982-10-30,73,60,46,
1982-10-31,80,66,52,
1982-11-1,81,68,55,
1982-11-2,79,67,55,
1982-11-3,78,66,55,
1982-11-4,71,62,53,
1982-11-5,51,43,35,
1982-11-6,52,40,29,
1982-11-7,57,43,29,
1982-11-8,68,52,37,
1982-11-9,69,58,48,
1982-11-10,59,52,46,
1982-11-11,66,56,46,
1982-11-12,70,66,61,
1982-11-13,48,42,33,
1982-11-14,45,36,28,
1982-11-15,48,42,35,
1982-11-16,50,42,33,
1982-11-17,50,42,34,
1982-11-18,55,47,39,
1982-11-19,52,50,48,
1982-11-20,52,51,50,
1982-11-21,64,58,51,
1982-11-22,63,58,53,
1982-11-23,69,60,52,
1982-11-24,64,52,37,
1982-11-25,48,39,30,
1982-11-26,64,50,35,
1982-11-27,51,44,36,
1982-11-28,39,37,35,
1982-11-29,69,56,44,
1982-11-30,63,52,41,
1982-12-1,57,54,51,
1982-12-2,55,54,52,
1982-12-3,57,55,55,
1982-12-4,75,69,62,
1982-12-5,71,66,62,
1982-12-6,64,58,53,
1982-12-7,55,47,39,
1982-12-8,55,43,31,
1982-12-9,50,40,30,
1982-12-10,39,30,22,
1982-12-11,43,40,37,
1982-12-12,35,30,24,
1982-12-13,33,26,20,
1982-12-14,41,30,20,
1982-12-15,46,40,35,
1982-12-16,62,52,41,
1982-12-17,44,38,33,
1982-12-18,39,32,25,
1982-12-19,33,26,19,
1982-12-20,43,36,29,
1982-12-21,45,40,33,
1982-12-22,46,38,30,
1982-12-23,54,46,37,
1982-12-24,64,52,39,
1982-12-25,70,62,55,
1982-12-26,73,65,54,
1982-12-27,52,50,48,
1982-12-28,68,58,48,
1982-12-29,62,54,43,
1982-12-30,39,36,32,
1982-12-31,42,37,32,
1983-1-1,48,41,34,
1983-1-2,46,42,37,
1983-1-3,46,39,32,
1983-1-4,41,34,27,
1983-1-5,42,38,33,
1983-1-6,53,42,32,
1983-1-7,59,49,39,
1983-1-8,53,44,34,
1983-1-9,43,40,37,
1983-1-10,48,46,44,
1983-1-11,54,48,42,
1983-1-12,45,38,31,
1983-1-13,42,35,28,
1983-1-14,51,40,30,
1983-1-15,43,39,35,
1983-1-16,39,35,30,
1983-1-17,39,30,21,
1983-1-18,31,24,17,
1983-1-19,35,26,18,
1983-1-20,36,26,15,
1983-1-21,42,32,23,
1983-1-22,39,35,31,
1983-1-23,44,40,37,
1983-1-24,46,42,39,
1983-1-25,48,42,35,
1983-1-26,48,40,31,
1983-1-27,46,42,37,
1983-1-28,48,40,31,
1983-1-29,52,39,26,
1983-1-30,54,48,41,
1983-1-31,59,50,42,
1983-2-1,46,40,34,
1983-2-2,39,38,36,
1983-2-3,50,44,39,
1983-2-4,39,34,30,
1983-2-5,39,32,24,
1983-2-6,35,32,30,
1983-2-7,45,38,31,
1983-2-8,42,37,32,
1983-2-9,44,36,29,
1983-2-10,37,33,29,
1983-2-11,27,26,25,
1983-2-12,41,29,17,
1983-2-13,41,28,16,
1983-2-14,44,38,32,
1983-2-15,55,47,39,
1983-2-16,48,41,34,
1983-2-17,57,46,35,
1983-2-18,52,44,37,
1983-2-19,54,43,32,
1983-2-20,52,40,29,
1983-2-21,64,48,32,
1983-2-22,68,52,37,
1983-2-23,55,49,43,
1983-2-24,46,38,30,
1983-2-25,41,38,34,
1983-2-26,45,38,30,
1983-2-27,51,38,25,
1983-2-28,54,42,30,
1983-3-1,50,48,46,
1983-3-2,64,56,48,
1983-3-3,70,54,39,
1983-3-4,80,63,46,
1983-3-5,66,57,48,
1983-3-6,52,49,46,
1983-3-7,63,58,52,
1983-3-8,46,44,43,
1983-3-9,46,42,39,
1983-3-10,48,46,44,
1983-3-11,48,44,41,
1983-3-12,53,46,39,
1983-3-13,61,52,44,
1983-3-14,60,47,34,
1983-3-15,73,60,46,
1983-3-16,54,48,41,
1983-3-17,46,41,36,
1983-3-18,54,48,43,
1983-3-19,63,56,48,
1983-3-20,64,54,44,
1983-3-21,63,54,43,
1983-3-22,46,41,36,
1983-3-23,51,42,32,
1983-3-24,39,36,32,
1983-3-25,52,42,32,
1983-3-26,53,40,27,
1983-3-27,46,42,37,
1983-3-28,57,48,39,
1983-3-29,55,47,39,
1983-3-30,52,42,31,
1983-3-31,44,40,37,
1983-4-1,57,52,46,
1983-4-2,55,48,42,
1983-4-3,57,52,48,
1983-4-4,61,52,43,
1983-4-5,55,48,42,
1983-4-6,60,56,52,
1983-4-7,59,56,54,
1983-4-8,66,62,57,
1983-4-9,62,55,46,
1983-4-10,64,55,46,
1983-4-11,54,50,46,
1983-4-12,61,52,42,
1983-4-13,64,52,39,
1983-4-14,64,54,44,
1983-4-15,59,56,52,
1983-4-16,57,50,43,
1983-4-17,55,45,35,
1983-4-18,46,40,34,
1983-4-19,45,40,34,
1983-4-20,55,44,33,
1983-4-21,62,49,36,
1983-4-22,68,56,44,
1983-4-23,57,52,48,
1983-4-24,55,50,46,
1983-4-25,60,52,45,
1983-4-26,75,62,48,
1983-4-27,82,68,54,
1983-4-28,86,70,53,
1983-4-29,81,71,61,
1983-4-30,75,70,64,
1983-5-1,79,72,64,
1983-5-2,78,70,62,
1983-5-3,80,70,60,
1983-5-4,64,60,51,
1983-5-5,71,60,50,
1983-5-6,70,58,46,
1983-5-7,77,62,46,
1983-5-8,71,64,54,
1983-5-9,66,55,44,
1983-5-10,71,55,39,
1983-5-11,73,57,41,
1983-5-12,72,59,46,
1983-5-13,75,62,48,
1983-5-14,77,65,53,
1983-5-15,82,73,64,
1983-5-16,63,54,46,
1983-5-17,59,49,41,
1983-5-18,68,66,62,
1983-5-19,63,61,59,
1983-5-20,79,70,60,
1983-5-21,75,70,64,
1983-5-22,75,70,64,
1983-5-23,82,73,64,
1983-5-24,72,66,57,
1983-5-25,75,62,50,
1983-5-26,73,64,55,
1983-5-27,69,58,48,
1983-5-28,69,60,50,
1983-5-29,70,64,57,
1983-5-30,75,68,62,
1983-5-31,72,63,54,
1983-6-1,66,60,52,
1983-6-2,73,62,50,
1983-6-3,75,67,59,
1983-6-4,79,72,64,
1983-6-5,80,70,60,
1983-6-6,82,71,60,
1983-6-7,78,72,66,
1983-6-8,78,70,62,
1983-6-9,73,66,60,
1983-6-10,77,68,59,
1983-6-11,82,70,59,
1983-6-12,84,74,63,
1983-6-13,88,76,63,
1983-6-14,86,75,64,
1983-6-15,84,74,64,
1983-6-16,84,74,64,
1983-6-17,84,75,66,
1983-6-18,82,75,68,
1983-6-19,81,74,66,
1983-6-20,82,74,66,
1983-6-21,75,70,64,
1983-6-22,77,72,66,
1983-6-23,82,71,60,
1983-6-24,89,76,62,
1983-6-25,84,78,68,
1983-6-26,84,72,60,
1983-6-27,90,80,69,
1983-6-28,87,81,75,
1983-6-29,75,70,57,
1983-6-30,68,62,57,
1983-7-1,82,74,66,
1983-7-2,91,80,70,
1983-7-3,90,80,70,
1983-7-4,90,80,69,
1983-7-5,80,74,69,
1983-7-6,79,72,63,
1983-7-7,75,64,54,
1983-7-8,79,66,54,
1983-7-9,82,71,60,
1983-7-10,79,72,66,
1983-7-11,82,71,60,
1983-7-12,90,77,64,
1983-7-13,93,83,73,
1983-7-14,89,78,68,
1983-7-15,93,80,66,
1983-7-16,96,89,82,
1983-7-17,93,86,78,
1983-7-18,93,84,75,
1983-7-19,91,82,73,
1983-7-20,93,83,73,
1983-7-21,98,85,72,
1983-7-22,89,81,73,
1983-7-23,81,72,62,
1983-7-24,93,84,75,
1983-7-25,84,76,69,
1983-7-26,87,76,64,
1983-7-27,91,78,64,
1983-7-28,91,80,68,
1983-7-29,91,78,64,
1983-7-30,93,80,66,
1983-7-31,97,82,68,
1983-8-1,90,82,75,
1983-8-2,91,82,72,
1983-8-3,90,80,69,
1983-8-4,90,82,73,
1983-8-5,91,82,73,
1983-8-6,90,82,73,
1983-8-7,90,81,72,
1983-8-8,93,82,70,
1983-8-9,93,82,71,
1983-8-10,84,75,66,
1983-8-11,91,80,70,
1983-8-12,84,76,69,
1983-8-13,75,70,64,
1983-8-14,77,66,55,
1983-8-15,81,68,55,
1983-8-16,84,72,61,
1983-8-17,89,76,64,
1983-8-18,89,81,73,
1983-8-19,91,83,71,
1983-8-20,98,85,72,
1983-8-21,90,84,75,
1983-8-22,98,84,71,
1983-8-23,84,78,73,
1983-8-24,82,78,73,
1983-8-25,84,78,72,
1983-8-26,86,75,64,
1983-8-27,91,80,69,
1983-8-28,90,82,73,
1983-8-29,88,80,71,
1983-8-30,89,79,69,
1983-8-31,88,77,66,
1983-9-1,84,75,66,
1983-9-2,81,72,64,
1983-9-3,84,72,61,
1983-9-4,88,77,66,
1983-9-5,93,84,75,
1983-9-6,95,82,68,
1983-9-7,93,86,78,
1983-9-8,84,76,68,
1983-9-9,91,76,60,
1983-9-10,95,80,66,
1983-9-11,97,82,66,
1983-9-12,93,82,71,
1983-9-13,75,68,62,
1983-9-14,75,68,60,
1983-9-15,72,63,54,
1983-9-16,73,64,55,
1983-9-17,84,70,57,
1983-9-18,84,69,54,
1983-9-19,90,78,66,
1983-9-20,89,76,64,
1983-9-21,75,68,59,
1983-9-22,66,58,51,
1983-9-23,62,52,41,
1983-9-24,64,52,41,
1983-9-25,70,56,41,
1983-9-26,72,59,46,
1983-9-27,77,62,48,
1983-9-28,73,63,53,
1983-9-29,71,62,52,
1983-9-30,60,56,53,
1983-10-1,66,62,59,
1983-10-2,73,66,60,
1983-10-3,82,67,52,
1983-10-4,84,72,60,
1983-10-5,81,72,64,
1983-10-6,75,68,57,
1983-10-7,72,59,46,
1983-10-8,73,59,45,
1983-10-9,75,60,46,
1983-10-10,64,60,55,
1983-10-11,62,58,54,
1983-10-12,75,70,64,
1983-10-13,78,72,66,
1983-10-14,64,56,48,
1983-10-15,72,58,43,
1983-10-16,68,56,44,
1983-10-17,73,60,46,
1983-10-18,73,63,53,
1983-10-19,57,56,54,
1983-10-20,53,52,51,
1983-10-21,52,48,45,
1983-10-22,57,49,41,
1983-10-23,57,54,51,
1983-10-24,64,58,52,
1983-10-25,55,52,50,
1983-10-26,59,54,46,
1983-10-27,57,51,45,
1983-10-28,77,60,43,
1983-10-29,66,58,48,
1983-10-30,53,44,34,
1983-10-31,60,46,32,
1983-11-1,62,50,39,
1983-11-2,66,52,39,
1983-11-3,75,65,55,
1983-11-4,59,51,43,
1983-11-5,53,47,41,
1983-11-6,54,48,43,
1983-11-7,60,48,36,
1983-11-8,64,50,35,
1983-11-9,69,53,37,
1983-11-10,60,57,54,
1983-11-11,57,50,42,
1983-11-12,52,44,36,
1983-11-13,51,42,32,
1983-11-14,54,42,31,
1983-11-15,43,40,37,
1983-11-16,55,45,35,
1983-11-17,51,46,39,
1983-11-18,59,46,34,
1983-11-19,70,59,48,
1983-11-20,62,53,44,
1983-11-21,64,56,48,
1983-11-22,73,62,50,
1983-11-23,64,56,48,
1983-11-24,61,56,52,
1983-11-25,50,44,37,
1983-11-26,64,52,39,
1983-11-27,63,48,34,
1983-11-28,61,54,48,
1983-11-29,55,48,42,
1983-11-30,53,46,39,
1983-12-1,52,43,32,
1983-12-2,48,40,31,
1983-12-3,46,42,39,
1983-12-4,55,47,39,
1983-12-5,54,45,36,
1983-12-6,55,50,44,
1983-12-7,43,39,35,
1983-12-8,46,39,32,
1983-12-9,48,37,26,
1983-12-10,59,46,36,
1983-12-11,48,44,42,
1983-12-12,53,50,48,
1983-12-13,57,54,48,
1983-12-14,53,46,39,
1983-12-15,55,50,43,
1983-12-16,50,44,37,
1983-12-17,50,42,33,
1983-12-18,43,34,26,
1983-12-19,39,33,27,
1983-12-20,31,28,24,
1983-12-21,32,27,24,
1983-12-22,46,41,36,
1983-12-23,39,36,32,
1983-12-24,29,16,3,
1983-12-25,18,10,1,
1983-12-26,27,16,4,
1983-12-27,39,32,25,
1983-12-28,36,34,33,
1983-12-29,36,30,22,
1983-12-30,26,20,13,
1983-12-31,35,20,5,
1984-1-1,42,29,16,
1984-1-2,35,30,24,
1984-1-3,46,32,19,
1984-1-4,53,42,32,
1984-1-5,53,43,33,
1984-1-6,54,50,45,
1984-1-7,46,39,32,
1984-1-8,54,40,25,
1984-1-9,46,38,31,
1984-1-10,42,38,33,
1984-1-11,36,30,22,
1984-1-12,30,22,15,
1984-1-13,33,29,25,
1984-1-14,37,34,31,
1984-1-15,35,32,28,
1984-1-16,33,28,24,
1984-1-17,42,36,29,
1984-1-18,33,32,30,
1984-1-19,34,28,20,
1984-1-20,30,22,15,
1984-1-21,23,16,4,
1984-1-22,30,14,-3,
1984-1-23,43,30,18,
1984-1-24,43,36,30,
1984-1-25,54,49,42,
1984-1-26,62,49,36,
1984-1-27,63,48,32,
1984-1-28,43,38,33,
1984-1-29,46,38,31,
1984-1-30,42,36,31,
1984-1-31,37,34,30,
1984-2-1,42,32,21,
1984-2-2,54,40,25,
1984-2-3,48,44,39,
1984-2-4,52,44,37,
1984-2-5,44,40,34,
1984-2-6,39,33,27,
1984-2-7,36,30,24,
1984-2-8,44,30,17,
1984-2-9,57,46,36,
1984-2-10,55,43,31,
1984-2-11,59,54,50,
1984-2-12,68,61,52,
1984-2-13,,,,
1984-2-14,59,58,55,
1984-2-15,66,59,51,
1984-2-16,60,54,48,
1984-2-17,59,54,48,
1984-2-18,66,55,44,
1984-2-19,66,55,44,
1984-2-20,57,51,44,
1984-2-21,57,47,37,
1984-2-22,59,44,30,
1984-2-23,46,44,41,
1984-2-24,70,60,50,
1984-2-25,50,44,39,
1984-2-26,51,42,33,
1984-2-27,35,34,32,
1984-2-28,45,40,35,
1984-2-29,39,34,29,
1984-3-1,42,34,26,
1984-3-2,46,38,31,
1984-3-3,48,36,25,
1984-3-4,46,34,23,
1984-3-5,45,42,39,
1984-3-6,51,46,37,
1984-3-7,48,42,35,
1984-3-8,48,39,30,
1984-3-9,37,30,23,
1984-3-10,43,33,23,
1984-3-11,51,43,35,
1984-3-12,42,32,23,
1984-3-13,45,38,30,
1984-3-14,57,44,30,
1984-3-15,64,48,31,
1984-3-16,78,60,42,
1984-3-17,59,49,39,
1984-3-18,60,50,39,
1984-3-19,63,52,42,
1984-3-20,70,58,46,
1984-3-21,57,50,41,
1984-3-22,52,47,42,
1984-3-23,59,52,39,
1984-3-24,64,47,30,
1984-3-25,48,45,42,
1984-3-26,60,50,41,
1984-3-27,54,48,42,
1984-3-28,44,43,42,
1984-3-29,45,41,37,
1984-3-30,50,46,41,
1984-3-31,54,46,37,
1984-4-1,59,49,39,
1984-4-2,64,49,34,
1984-4-3,57,52,48,
1984-4-4,57,51,45,
1984-4-5,64,55,46,
1984-4-6,54,51,48,
1984-4-7,59,52,46,
1984-4-8,64,54,45,
1984-4-9,55,50,45,
1984-4-10,61,49,37,
1984-4-11,55,46,39,
1984-4-12,,,,
1984-4-13,,,,
1984-4-14,,,,
1984-4-15,,,,
1984-4-16,,,,
1984-4-17,,,,
1984-4-18,,,,
1984-4-19,,,,
1984-4-20,66,60,51,
1984-4-21,60,55,50,
1984-4-22,42,39,36,
1984-4-23,53,46,39,
1984-4-24,59,54,48,
1984-4-25,73,62,50,
1984-4-26,80,64,48,
1984-4-27,82,66,51,
1984-4-28,69,63,57,
1984-4-29,75,65,55,
1984-4-30,78,70,63,
1984-5-1,72,62,52,
1984-5-2,70,59,48,
1984-5-3,57,56,54,
1984-5-4,70,64,57,
1984-5-5,73,64,55,
1984-5-6,59,57,55,
1984-5-7,66,60,55,
1984-5-8,80,68,55,
1984-5-9,64,55,46,
1984-5-10,69,58,46,
1984-5-11,77,64,52,
1984-5-12,80,71,62,
1984-5-13,75,62,50,
1984-5-14,71,62,52,
1984-5-15,69,57,45,
1984-5-16,63,54,45,
1984-5-17,68,56,43,
1984-5-18,70,61,52,
1984-5-19,87,73,59,
1984-5-20,86,77,68,
1984-5-21,86,75,64,
1984-5-22,87,76,66,
1984-5-23,78,70,60,
1984-5-24,77,65,53,
1984-5-25,81,68,54,
1984-5-26,84,74,64,
1984-5-27,66,60,53,
1984-5-28,75,68,60,
1984-5-29,73,68,64,
1984-5-30,66,60,55,
1984-5-31,70,58,46,
1984-6-1,73,62,50,
1984-6-2,82,68,54,
1984-6-3,87,74,62,
1984-6-4,79,66,52,
1984-6-5,84,72,60,
1984-6-6,91,76,62,
1984-6-7,90,79,68,
1984-6-8,90,80,70,
1984-6-9,90,81,72,
1984-6-10,90,80,70,
1984-6-11,91,80,70,
1984-6-12,89,79,69,
1984-6-13,91,82,72,
1984-6-14,91,80,70,
1984-6-15,81,74,66,
1984-6-16,64,63,62,
1984-6-17,82,78,72,
1984-6-18,91,80,70,
1984-6-19,91,82,73,
1984-6-20,84,76,68,
1984-6-21,82,73,64,
1984-6-22,79,72,64,
1984-6-23,80,72,64,
1984-6-24,78,74,70,
1984-6-25,82,73,64,
1984-6-26,81,69,57,
1984-6-27,89,73,57,
1984-6-28,84,75,66,
1984-6-29,77,70,63,
1984-6-30,80,73,66,
1984-7-1,82,76,70,
1984-7-2,82,73,64,
1984-7-3,84,74,63,
1984-7-4,84,74,64,
1984-7-5,87,78,70,
1984-7-6,82,76,69,
1984-7-7,81,74,66,
1984-7-8,77,66,55,
1984-7-9,79,68,57,
1984-7-10,82,73,64,
1984-7-11,93,83,73,
1984-7-12,87,80,73,
1984-7-13,84,75,66,
1984-7-14,87,76,64,
1984-7-15,87,78,69,
1984-7-16,86,80,70,
1984-7-17,84,75,66,
1984-7-18,82,75,68,
1984-7-19,79,70,60,
1984-7-20,82,70,59,
1984-7-21,71,68,66,
1984-7-22,78,71,64,
1984-7-23,82,76,70,
1984-7-24,90,80,71,
1984-7-25,81,76,70,
1984-7-26,73,70,66,
1984-7-27,80,74,68,
1984-7-28,75,69,63,
1984-7-29,73,68,62,
1984-7-30,75,70,64,
1984-7-31,80,72,63,
1984-8-1,84,77,70,
1984-8-2,87,80,73,
1984-8-3,88,79,70,
1984-8-4,84,78,71,
1984-8-5,84,76,68,
1984-8-6,84,76,68,
1984-8-7,88,80,73,
1984-8-8,87,80,73,
1984-8-9,89,80,70,
1984-8-10,80,75,70,
1984-8-11,78,74,70,
1984-8-12,79,76,72,
1984-8-13,82,76,70,
1984-8-14,82,76,71,
1984-8-15,86,78,71,
1984-8-16,84,75,66,
1984-8-17,86,77,68,
1984-8-18,75,70,66,
1984-8-19,84,75,66,
1984-8-20,78,70,63,
1984-8-21,78,65,52,
1984-8-22,82,72,61,
1984-8-23,80,74,68,
1984-8-24,78,69,60,
1984-8-25,78,68,57,
1984-8-26,80,68,55,
1984-8-27,82,72,61,
1984-8-28,82,74,66,
1984-8-29,82,76,70,
1984-8-30,87,76,66,
1984-8-31,84,76,68,
1984-9-1,81,68,55,
1984-9-2,88,74,61,
1984-9-3,88,78,68,
1984-9-4,73,68,62,
1984-9-5,75,65,55,
1984-9-6,71,62,54,
1984-9-7,72,61,50,
1984-9-8,73,62,52,
1984-9-9,75,66,57,
1984-9-10,78,71,64,
1984-9-11,82,70,57,
1984-9-12,78,70,63,
1984-9-13,75,72,68,
1984-9-14,86,75,64,
1984-9-15,75,66,57,
1984-9-16,66,56,46,
1984-9-17,71,58,44,
1984-9-18,68,56,45,
1984-9-19,77,60,43,
1984-9-20,84,70,57,
1984-9-21,82,70,59,
1984-9-22,80,73,66,
1984-9-23,82,72,63,
1984-9-24,84,76,68,
1984-9-25,84,76,69,
1984-9-26,77,66,55,
1984-9-27,62,54,45,
1984-9-28,,,,
1984-9-29,,,,
1984-9-30,63,59,55,
1984-10-1,,,,
1984-10-2,64,54,43,
1984-10-3,71,55,39,
1984-10-4,73,67,60,
1984-10-5,69,62,54,
1984-10-6,64,58,53,
1984-10-7,64,60,55,
1984-10-8,66,60,55,
1984-10-9,75,67,59,
1984-10-10,73,64,55,
1984-10-11,72,62,52,
1984-10-12,75,62,50,
1984-10-13,77,62,48,
1984-10-14,78,62,45,
1984-10-15,70,59,48,
1984-10-16,72,64,57,
1984-10-17,66,62,59,
1984-10-18,77,67,57,
1984-10-19,77,68,59,
1984-10-20,80,72,63,
1984-10-21,81,71,61,
1984-10-22,79,72,64,
1984-10-23,71,64,57,
1984-10-24,59,56,53,
1984-10-25,61,58,55,
1984-10-26,78,68,57,
1984-10-27,78,72,64,
1984-10-28,,,,
1984-10-29,,,,
1984-10-30,,,,
1984-10-31,,,,
1984-11-1,,,,
1984-11-2,61,52,42,
1984-11-3,51,44,36,
1984-11-4,53,46,39,
1984-11-5,63,58,52,
1984-11-6,55,49,39,
1984-11-7,54,44,34,
1984-11-8,52,40,29,
1984-11-9,59,46,34,
1984-11-10,66,54,42,
1984-11-11,63,56,48,
1984-11-12,48,44,39,
1984-11-13,53,46,39,
1984-11-14,59,48,37,
1984-11-15,64,48,32,
1984-11-16,59,50,42,
1984-11-17,52,43,34,
1984-11-18,43,38,33,
1984-11-19,42,40,37,
1984-11-20,39,34,28,
1984-11-21,44,34,24,
1984-11-22,46,32,19,
1984-11-23,55,37,19,
1984-11-24,57,41,25,
1984-11-25,57,42,28,
1984-11-26,64,46,29,
1984-11-27,64,48,32,
1984-11-28,64,54,43,
1984-11-29,53,45,34,
1984-11-30,57,43,29,
1984-12-1,57,47,37,
1984-12-2,53,40,28,
1984-12-3,57,48,39,
1984-12-4,43,37,31,
1984-12-5,37,34,32,
1984-12-6,39,34,27,
1984-12-7,31,26,20,
1984-12-8,52,39,26,
1984-12-9,51,38,26,
1984-12-10,44,37,30,
1984-12-11,57,46,36,
1984-12-12,55,45,35,
1984-12-13,72,58,45,
1984-12-14,57,54,52,
1984-12-15,73,60,46,
1984-12-16,51,49,48,
1984-12-17,72,62,51,
1984-12-18,72,64,55,
1984-12-19,60,52,46,
1984-12-20,59,52,45,
1984-12-21,46,44,41,
1984-12-22,64,55,45,
1984-12-23,52,42,32,
1984-12-24,54,40,26,
1984-12-25,48,39,30,
1984-12-26,46,32,19,
1984-12-27,46,40,34,
1984-12-28,75,62,48,
1984-12-29,77,70,64,
1984-12-30,62,54,45,
1984-12-31,45,43,41,
1985-1-1,64,55,46,
1985-1-2,60,52,41,
1985-1-3,35,34,33,
1985-1-4,34,33,32,
1985-1-5,43,38,32,
1985-1-6,50,38,27,
1985-1-7,48,40,32,
1985-1-8,44,37,29,
1985-1-9,35,29,23,
1985-1-10,31,28,25,
1985-1-11,37,30,24,
1985-1-12,36,30,24,
1985-1-13,44,38,31,
1985-1-14,48,40,33,
1985-1-15,32,26,19,
1985-1-16,35,25,15,
1985-1-17,43,36,28,
1985-1-18,35,33,31,
1985-1-19,41,38,34,
1985-1-20,16,7,-3,
1985-1-21,,,,
1985-1-22,,,,
1985-1-23,39,34,30,
1985-1-24,39,32,24,
1985-1-25,42,35,26,
1985-1-26,30,24,18,
1985-1-27,39,30,21,
1985-1-28,37,32,26,
1985-1-29,42,34,24,
1985-1-30,37,28,19,
1985-1-31,35,33,31,
